Datum,Kraj,Okres,Obsadene_covid_lozka,Plucna_vent_lozka,Suspektni_JIS_OAIM,ICU,,,,,,
10/21/2020,TT,PN,0,0,0,0,,,,,,
10/21/2020,TT,PN,0,0,0,0,,,,,,
10/21/2020,TT,SI,0,0,0,0,,,,,,
10/21/2020,TT,SI,15,0,0,1,,,,,,
10/21/2020,TT,TT,26,5,0,2,,,,,,
10/21/2020,ZA,CA,13,0,0,0,,,,,,
10/21/2020,ZA,DK,15,0,0,0,,,,,,
10/21/2020,ZA,DK,0,0,0,0,,,,,,
10/21/2020,ZA,LM,0,0,0,0,,,,,,
10/21/2020,ZA,LM,6,0,1,0,,,,,,
10/21/2020,ZA,MT,47,10,0,0,,,,,,
10/21/2020,ZA,RK,0,0,0,0,,,,,,
10/21/2020,ZA,RK,42,5,0,0,,,,,,
10/21/2020,ZA,TS,0,0,0,0,,,,,,
10/21/2020,ZA,TS,18,0,1,2,,,,,,
10/21/2020,ZA,ZA,1,1,0,1,,,,,,
10/21/2020,ZA,ZA,0,0,0,0,,,,,,
10/22/2020,BB,BB,0,0,0,0,,,,,,
10/22/2020,BB,BB,1,0,0,0,,,,,,
10/22/2020,BB,BB,23,3,0,3,,,,,,
10/22/2020,BB,BB,0,0,0,0,,,,,,
10/22/2020,BB,BB,0,0,0,0,,,,,,
10/22/2020,BB,BB,0,0,0,0,,,,,,
10/22/2020,BB,BR,14,5,0,1,,,,,,
10/22/2020,BB,KA,0,0,0,0,,,,,,
10/22/2020,BB,LC,21,1,0,3,,,,,,
10/22/2020,BB,RA,0,0,0,0,,,,,,
10/22/2020,BB,RA,0,0,0,0,,,,,,
10/22/2020,BB,RS,0,0,0,0,,,,,,
10/22/2020,BB,VK,0,0,0,0,,,,,,
10/22/2020,BB,ZV,0,0,0,0,,,,,,
10/22/2020,BB,ZV,0,0,0,0,,,,,,
10/22/2020,BB,ZV,2,0,0,0,,,,,,
10/22/2020,BB,ZV,0,0,0,0,,,,,,
10/22/2020,BB,ZH,0,0,0,0,,,,,,
10/22/2020,BB,ZH,11,0,0,0,,,,,,
10/22/2020,BA,BA,0,0,0,0,,,,,,
10/22/2020,BA,BA,0,0,0,0,,,,,,
10/22/2020,BA,BA,0,0,0,0,,,,,,
10/22/2020,BA,BA,1,0,0,0,,,,,,
10/22/2020,BA,BA,0,0,0,0,,,,,,
10/22/2020,BA,BA,0,0,0,0,,,,,,
10/22/2020,BA,BA,0,0,0,0,,,,,,
10/22/2020,BA,BA,0,0,0,0,,,,,,
10/22/2020,BA,BA,6,3,0,4,,,,,,
10/22/2020,BA,BA,0,0,0,0,,,,,,
10/22/2020,BA,BA,37,0,0,5,,,,,,
10/22/2020,BA,BA,0,0,0,0,,,,,,
10/22/2020,BA,BA,1,0,0,1,,,,,,
10/22/2020,BA,MA,0,1,0,0,,,,,,
10/22/2020,BA,PK,0,0,0,0,,,,,,
10/22/2020,BA,PK,7,0,0,0,,,,,,
10/22/2020,KE,KE,27,0,0,0,,,,,,
10/22/2020,KE,KE,1,0,0,0,,,,,,
10/22/2020,KE,KE,0,0,0,0,,,,,,
10/22/2020,KE,KE,2,0,0,0,,,,,,
10/22/2020,KE,KE,0,0,0,0,,,,,,
10/22/2020,KE,KE,0,0,0,0,,,,,,
10/22/2020,KE,KE,0,0,0,0,,,,,,
10/22/2020,KE,KE,0,0,0,0,,,,,,
10/22/2020,KE,KE,0,0,0,0,,,,,,
10/22/2020,KE,MI,21,0,0,1,,,,,,
10/22/2020,KE,MI,0,0,0,0,,,,,,
10/22/2020,KE,SV,2,0,0,0,,,,,,
10/22/2020,KE,SO,2,0,0,0,,,,,,
10/22/2020,KE,SN,0,0,0,0,,,,,,
10/22/2020,KE,SN,4,1,0,1,,,,,,
10/22/2020,KE,TV,0,0,0,0,,,,,,
10/22/2020,KE,TV,6,0,1,0,,,,,,
10/22/2020,NR,KN,9,1,0,1,,,,,,
10/22/2020,NR,LV,0,0,0,0,,,,,,
10/22/2020,NR,LV,1,0,0,0,,,,,,
10/22/2020,NR,LV,0,0,0,0,,,,,,
10/22/2020,NR,NR,52,5,1,8,,,,,,
10/22/2020,NR,NR,0,0,0,0,,,,,,
10/22/2020,NR,NR,8,0,0,0,,,,,,
10/22/2020,NR,NZ,5,1,0,2,,,,,,
10/22/2020,NR,TO,1,0,0,0,,,,,,
10/22/2020,NR,ZM,0,0,0,0,,,,,,
10/22/2020,PO,BJ,24,0,0,0,,,,,,
10/22/2020,PO,HE,30,2,0,2,,,,,,
10/22/2020,PO,HE,0,0,0,0,,,,,,
10/22/2020,PO,KK,0,0,0,0,,,,,,
10/22/2020,PO,LE,4,0,0,0,,,,,,
10/22/2020,PO,PP,0,0,0,0,,,,,,
10/22/2020,PO,PP,5,0,1,0,,,,,,
10/22/2020,PO,PP,22,3,0,4,,,,,,
10/22/2020,PO,PP,0,0,0,0,,,,,,
10/22/2020,PO,PP,0,0,0,0,,,,,,
10/22/2020,PO,PO,51,2,0,7,,,,,,
10/22/2020,PO,PO,0,0,0,0,,,,,,
10/22/2020,PO,SV,10,0,0,0,,,,,,
10/22/2020,PO,SL,11,3,0,3,,,,,,
10/22/2020,PO,VT,5,0,0,0,,,,,,
10/22/2020,TN,IL,10,0,0,0,,,,,,
10/22/2020,TN,MY,0,0,0,0,,,,,,
10/22/2020,TN,MY,2,0,0,0,,,,,,
10/22/2020,TN,NM,0,0,0,0,,,,,,
10/22/2020,TN,PE,5,1,1,0,,,,,,
10/22/2020,TN,PB,0,0,0,0,,,,,,
10/22/2020,TN,PD,0,0,0,0,,,,,,
10/22/2020,TN,PD,36,0,0,0,,,,,,
10/22/2020,TN,TN,43,6,0,10,,,,,,
10/22/2020,TN,TN,0,0,0,0,,,,,,
10/22/2020,TN,TN,0,0,0,0,,,,,,
10/22/2020,TT,DS,8,1,0,1,,,,,,
10/22/2020,TT,GA,0,0,0,0,,,,,,
10/22/2020,TT,PN,0,0,0,0,,,,,,
10/22/2020,TT,PN,2,0,0,0,,,,,,
10/22/2020,TT,SI,0,0,0,0,,,,,,
10/22/2020,TT,SI,16,1,0,1,,,,,,
10/22/2020,TT,TT,31,5,0,11,,,,,,
10/22/2020,ZA,CA,19,0,0,0,,,,,,
10/22/2020,ZA,DK,15,0,0,0,,,,,,
10/22/2020,ZA,RK,0,0,0,0,,,,,,
10/22/2020,ZA,RK,43,4,0,4,,,,,,
10/22/2020,ZA,TS,9,2,0,1,,,,,,
10/22/2020,ZA,ZA,8,2,0,3,,,,,,
10/23/2020,BB,BB,0,0,0,0,,,,,,
10/23/2020,BB,BB,0,0,0,0,,,,,,
10/23/2020,BB,BB,26,3,0,3,,,,,,
10/23/2020,BB,BB,0,0,0,0,,,,,,
10/23/2020,BB,BB,0,0,0,0,,,,,,
10/23/2020,BB,BB,0,0,0,0,,,,,,
10/23/2020,BB,BR,14,5,0,1,,,,,,
10/23/2020,BB,KA,0,0,0,0,,,,,,
10/23/2020,BB,LC,20,1,0,2,,,,,,
10/23/2020,BB,RA,0,0,0,0,,,,,,
10/23/2020,BB,RA,0,0,0,0,,,,,,
10/23/2020,BB,RS,0,0,0,0,,,,,,
10/23/2020,BB,VK,0,0,0,0,,,,,,
10/23/2020,BB,ZV,0,0,0,0,,,,,,
10/23/2020,BB,ZV,0,0,0,0,,,,,,
10/23/2020,BB,ZV,2,0,0,0,,,,,,
10/23/2020,BB,ZV,0,0,0,0,,,,,,
10/23/2020,BB,ZH,0,0,0,0,,,,,,
10/23/2020,BB,ZH,6,0,0,0,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,1,0,0,0,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,4,3,0,4,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,40,1,0,5,,,,,,
10/23/2020,BA,BA,0,0,0,0,,,,,,
10/23/2020,BA,BA,2,0,0,1,,,,,,
10/23/2020,BA,MA,0,0,0,0,,,,,,
10/23/2020,BA,PK,0,0,0,0,,,,,,
10/23/2020,BA,PK,10,0,0,0,,,,,,
10/23/2020,KE,KE,0,0,0,0,,,,,,
10/23/2020,KE,KE,0,0,0,0,,,,,,
10/23/2020,KE,KE,0,0,0,0,,,,,,
10/23/2020,KE,KE,2,0,0,0,,,,,,
10/23/2020,KE,KE,0,0,0,0,,,,,,
10/23/2020,KE,KE,0,0,0,0,,,,,,
10/23/2020,KE,KE,0,0,0,0,,,,,,
10/23/2020,KE,KE,68,9,0,16,,,,,,
10/23/2020,KE,KE,0,0,0,0,,,,,,
10/23/2020,KE,KE,0,0,0,0,,,,,,
10/23/2020,KE,MI,20,0,0,1,,,,,,
10/23/2020,KE,MI,0,0,0,0,,,,,,
10/23/2020,KE,SV,3,0,0,0,,,,,,
10/23/2020,KE,SO,2,0,0,0,,,,,,
10/23/2020,KE,SN,0,0,0,0,,,,,,
10/23/2020,KE,SN,3,1,0,1,,,,,,
10/23/2020,KE,TV,0,0,0,0,,,,,,
10/23/2020,KE,TV,6,0,0,0,,,,,,
10/23/2020,NR,KN,11,0,0,0,,,,,,
10/23/2020,NR,LV,0,0,0,0,,,,,,
10/23/2020,NR,LV,1,0,0,0,,,,,,
10/23/2020,NR,LV,0,0,0,0,,,,,,
10/23/2020,NR,NR,52,2,0,7,,,,,,
10/23/2020,NR,NR,0,0,0,0,,,,,,
10/23/2020,NR,NR,0,0,0,0,,,,,,
10/23/2020,NR,NR,13,0,0,0,,,,,,
10/23/2020,NR,NZ,7,1,0,1,,,,,,
10/23/2020,NR,TO,1,0,0,0,,,,,,
10/23/2020,NR,ZM,0,0,0,0,,,,,,
10/23/2020,PO,BJ,21,0,0,0,,,,,,
10/23/2020,PO,HE,29,1,0,1,,,,,,
10/23/2020,PO,HE,0,0,0,0,,,,,,
10/23/2020,PO,KK,0,0,0,0,,,,,,
10/23/2020,PO,LE,5,0,0,0,,,,,,
10/23/2020,PO,PP,0,0,0,0,,,,,,
10/23/2020,PO,PP,0,0,0,0,,,,,,
10/23/2020,PO,PP,8,1,1,1,,,,,,
10/23/2020,PO,PP,20,3,0,4,,,,,,
10/23/2020,PO,PP,0,0,0,0,,,,,,
10/23/2020,PO,PP,0,0,0,0,,,,,,
10/23/2020,PO,PO,63,3,0,8,,,,,,
10/23/2020,PO,PO,0,0,0,0,,,,,,
10/23/2020,PO,SV,10,0,0,0,,,,,,
10/23/2020,PO,SL,11,3,0,3,,,,,,
10/23/2020,PO,VT,4,1,0,1,,,,,,
10/23/2020,TN,IL,10,0,0,0,,,,,,
10/23/2020,TN,MY,0,0,0,0,,,,,,
10/23/2020,TN,MY,4,0,0,0,,,,,,
10/23/2020,TN,NM,0,0,0,0,,,,,,
10/23/2020,TN,PE,5,1,1,0,,,,,,
10/23/2020,TN,PB,0,0,0,0,,,,,,
10/23/2020,TN,PB,0,0,0,0,,,,,,
10/23/2020,TN,PD,0,0,0,0,,,,,,
10/23/2020,TN,PD,32,0,0,0,,,,,,
10/23/2020,TN,TN,43,6,0,10,,,,,,
10/23/2020,TN,TN,11,0,0,0,,,,,,
10/23/2020,TN,TN,0,0,0,0,,,,,,
10/23/2020,TT,DS,12,1,0,1,,,,,,
10/23/2020,TT,GA,0,0,0,0,,,,,,
10/23/2020,TT,PN,0,0,0,0,,,,,,
10/23/2020,TT,PN,4,0,0,0,,,,,,
10/23/2020,TT,SI,0,0,0,0,,,,,,
10/23/2020,TT,SI,19,1,0,1,,,,,,
10/23/2020,TT,TT,26,5,0,10,,,,,,
10/23/2020,ZA,CA,21,0,0,0,,,,,,
10/23/2020,ZA,DK,20,2,0,2,,,,,,
10/23/2020,ZA,LM,0,0,0,0,,,,,,
10/23/2020,ZA,LM,11,1,1,1,,,,,,
10/23/2020,ZA,MT,61,8,1,15,,,,,,
10/23/2020,ZA,RK,0,0,0,0,,,,,,
10/23/2020,ZA,RK,43,4,0,4,,,,,,
10/23/2020,ZA,TS,16,2,0,1,,,,,,
10/23/2020,ZA,ZA,10,2,0,7,,,,,,
10/24/2020,BB,BB,0,0,0,0,,,,,,
10/24/2020,BB,BB,0,0,0,0,,,,,,
10/24/2020,BB,BB,25,3,0,3,,,,,,
10/24/2020,BB,BB,0,0,0,0,,,,,,
10/24/2020,BB,BB,0,0,0,0,,,,,,
10/24/2020,BB,BB,0,0,0,0,,,,,,
10/24/2020,BB,BR,14,5,0,1,,,,,,
10/24/2020,BB,KA,0,0,0,0,,,,,,
10/24/2020,BB,LC,23,0,0,2,,,,,,
10/24/2020,BB,RA,0,0,0,0,,,,,,
10/24/2020,BB,RA,0,0,0,0,,,,,,
10/24/2020,BB,RS,6,0,0,0,,,,,,
10/24/2020,BB,VK,0,0,0,0,,,,,,
10/24/2020,BB,ZV,0,0,0,0,,,,,,
10/24/2020,BB,ZV,0,0,0,0,,,,,,
10/24/2020,BB,ZV,4,0,0,0,,,,,,
10/24/2020,BB,ZV,0,0,0,0,,,,,,
10/24/2020,BB,ZH,0,0,0,0,,,,,,
10/24/2020,BB,ZH,4,0,0,0,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,4,3,0,4,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,38,1,0,6,,,,,,
10/24/2020,BA,BA,0,0,0,0,,,,,,
10/24/2020,BA,BA,2,0,1,1,,,,,,
10/24/2020,BA,MA,0,0,0,0,,,,,,
10/24/2020,BA,PK,0,0,0,0,,,,,,
10/24/2020,BA,PK,12,0,0,0,,,,,,
10/24/2020,KE,KE,0,0,0,0,,,,,,
10/24/2020,KE,KE,0,0,0,0,,,,,,
10/24/2020,KE,KE,0,0,0,0,,,,,,
10/24/2020,KE,KE,2,0,0,0,,,,,,
10/24/2020,KE,KE,0,0,0,0,,,,,,
10/24/2020,KE,KE,0,0,0,0,,,,,,
10/24/2020,KE,KE,0,0,0,0,,,,,,
10/24/2020,KE,KE,68,9,0,16,,,,,,
10/24/2020,KE,KE,0,0,0,0,,,,,,
10/24/2020,KE,KE,0,0,0,0,,,,,,
10/24/2020,KE,MI,19,0,0,1,,,,,,
10/24/2020,KE,MI,0,0,0,0,,,,,,
10/24/2020,KE,SV,3,0,0,0,,,,,,
10/24/2020,KE,SO,1,0,0,0,,,,,,
10/24/2020,KE,SN,0,0,0,0,,,,,,
10/24/2020,KE,SN,2,1,0,1,,,,,,
10/24/2020,KE,TV,0,0,0,0,,,,,,
10/24/2020,KE,TV,6,0,1,0,,,,,,
10/24/2020,NR,KN,10,0,0,0,,,,,,
10/24/2020,NR,LV,0,0,0,0,,,,,,
10/24/2020,NR,LV,1,0,0,0,,,,,,
10/24/2020,NR,LV,0,0,0,0,,,,,,
10/24/2020,NR,NR,41,2,0,8,,,,,,
10/24/2020,NR,NR,0,0,0,0,,,,,,
10/24/2020,NR,NR,1,0,0,0,,,,,,
10/24/2020,NR,NR,21,0,0,0,,,,,,
10/24/2020,NR,NZ,7,1,0,1,,,,,,
10/24/2020,NR,TO,0,0,0,0,,,,,,
10/24/2020,NR,ZM,0,0,0,0,,,,,,
10/24/2020,PO,BJ,21,0,0,0,,,,,,
10/24/2020,PO,HE,30,1,0,2,,,,,,
10/24/2020,PO,HE,0,0,0,0,,,,,,
10/24/2020,PO,KK,0,0,0,0,,,,,,
10/24/2020,PO,LE,5,0,0,0,,,,,,
10/24/2020,PO,PP,0,0,0,0,,,,,,
10/24/2020,PO,PP,0,0,0,0,,,,,,
10/24/2020,PO,PP,8,1,1,1,,,,,,
10/24/2020,PO,PP,18,4,0,5,,,,,,
10/24/2020,PO,PP,0,0,0,0,,,,,,
10/24/2020,PO,PP,0,0,0,0,,,,,,
10/24/2020,PO,PO,66,2,0,8,,,,,,
10/24/2020,PO,PO,0,0,0,0,,,,,,
10/24/2020,PO,SV,10,0,0,0,,,,,,
10/24/2020,PO,SL,14,3,0,3,,,,,,
10/24/2020,PO,SK,20,2,0,2,,,,,,
10/24/2020,PO,VT,9,1,0,1,,,,,,
10/24/2020,TN,IL,10,0,0,0,,,,,,
10/24/2020,TN,MY,0,0,0,0,,,,,,
10/24/2020,TN,MY,4,0,0,0,,,,,,
10/24/2020,TN,NM,0,0,0,0,,,,,,
10/24/2020,TN,PE,5,1,1,0,,,,,,
10/24/2020,TN,PB,0,0,0,0,,,,,,
10/24/2020,TN,PB,0,0,0,0,,,,,,
10/24/2020,TN,PD,0,0,0,0,,,,,,
10/24/2020,TN,PD,30,1,0,1,,,,,,
10/24/2020,TN,TN,56,7,0,10,,,,,,
10/24/2020,TN,TN,11,0,0,0,,,,,,
10/24/2020,TN,TN,0,0,0,0,,,,,,
10/24/2020,TT,DS,15,1,0,1,,,,,,
10/24/2020,TT,GA,1,0,0,0,,,,,,
10/24/2020,TT,PN,0,0,0,0,,,,,,
10/24/2020,TT,PN,6,0,0,0,,,,,,
10/24/2020,TT,SI,0,0,0,0,,,,,,
10/24/2020,TT,SI,18,3,0,3,,,,,,
10/24/2020,TT,TT,34,5,0,10,,,,,,
10/24/2020,ZA,CA,23,0,0,0,,,,,,
10/24/2020,ZA,DK,19,2,0,2,,,,,,
10/24/2020,ZA,LM,0,0,0,0,,,,,,
10/24/2020,ZA,LM,15,1,0,1,,,,,,
10/24/2020,ZA,MT,61,8,1,15,,,,,,
10/24/2020,ZA,RK,0,0,0,0,,,,,,
10/24/2020,ZA,RK,40,6,0,6,,,,,,
10/24/2020,ZA,TS,16,0,0,1,,,,,,
10/24/2020,ZA,ZA,10,2,0,7,,,,,,
10/25/2020,BB,BB,0,0,0,0,,,,,,
10/25/2020,BB,BB,0,0,0,0,,,,,,
10/25/2020,BB,BB,24,3,0,3,,,,,,
10/25/2020,BB,BB,0,0,0,0,,,,,,
10/25/2020,BB,BB,0,0,0,0,,,,,,
10/25/2020,BB,BB,0,0,0,0,,,,,,
10/25/2020,BB,BR,14,5,0,1,,,,,,
10/25/2020,BB,KA,0,0,0,0,,,,,,
10/25/2020,BB,LC,22,0,0,1,,,,,,
10/25/2020,BB,RA,0,0,0,0,,,,,,
10/25/2020,BB,RA,0,0,0,0,,,,,,
10/25/2020,BB,RS,12,0,0,0,,,,,,
10/25/2020,BB,VK,0,0,0,0,,,,,,
10/25/2020,BB,ZV,0,0,0,0,,,,,,
10/25/2020,BB,ZV,0,0,0,0,,,,,,
10/25/2020,BB,ZV,2,0,0,0,,,,,,
10/25/2020,BB,ZV,0,0,0,0,,,,,,
10/25/2020,BB,ZH,0,0,0,0,,,,,,
10/25/2020,BB,ZH,4,0,0,0,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,5,2,0,3,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,47,1,0,6,,,,,,
10/25/2020,BA,BA,0,0,0,0,,,,,,
10/25/2020,BA,BA,2,0,0,1,,,,,,
10/25/2020,BA,MA,0,0,0,0,,,,,,
10/25/2020,BA,PK,0,0,0,0,,,,,,
10/25/2020,BA,PK,12,0,0,0,,,,,,
10/25/2020,KE,KE,0,0,0,0,,,,,,
10/25/2020,KE,KE,0,0,0,0,,,,,,
10/25/2020,KE,KE,0,0,0,0,,,,,,
10/25/2020,KE,KE,2,0,0,0,,,,,,
10/25/2020,KE,KE,0,0,0,0,,,,,,
10/25/2020,KE,KE,0,0,0,0,,,,,,
10/25/2020,KE,KE,0,0,0,0,,,,,,
10/25/2020,KE,KE,68,9,0,16,,,,,,
10/25/2020,KE,KE,0,0,0,0,,,,,,
10/25/2020,KE,KE,0,0,0,0,,,,,,
10/25/2020,KE,MI,24,0,0,1,,,,,,
10/25/2020,KE,MI,0,0,0,0,,,,,,
10/25/2020,KE,SV,4,0,0,0,,,,,,
10/25/2020,KE,SO,1,0,0,0,,,,,,
10/25/2020,KE,SN,0,0,0,0,,,,,,
10/25/2020,KE,SN,4,1,0,1,,,,,,
10/25/2020,KE,TV,0,0,0,0,,,,,,
10/25/2020,KE,TV,7,0,1,0,,,,,,
10/25/2020,NR,KN,16,0,0,0,,,,,,
10/25/2020,NR,LV,0,0,0,0,,,,,,
10/25/2020,NR,LV,1,0,0,0,,,,,,
10/25/2020,NR,LV,0,0,0,0,,,,,,
10/25/2020,NR,NR,45,2,0,8,,,,,,
10/25/2020,NR,NR,0,0,0,0,,,,,,
10/25/2020,NR,NR,1,0,0,0,,,,,,
10/25/2020,NR,NR,22,0,0,0,,,,,,
10/25/2020,NR,NZ,7,1,0,1,,,,,,
10/25/2020,NR,TO,0,0,0,0,,,,,,
10/25/2020,NR,ZM,0,0,0,0,,,,,,
10/25/2020,PO,BJ,21,0,0,0,,,,,,
10/25/2020,PO,HE,29,1,0,2,,,,,,
10/25/2020,PO,HE,0,0,0,0,,,,,,
10/25/2020,PO,KK,0,0,0,0,,,,,,
10/25/2020,PO,LE,1,0,0,0,,,,,,
10/25/2020,PO,PP,0,0,0,0,,,,,,
10/25/2020,PO,PP,0,0,0,0,,,,,,
10/25/2020,PO,PP,8,1,1,1,,,,,,
10/25/2020,PO,PP,18,4,0,5,,,,,,
10/25/2020,PO,PP,0,0,0,0,,,,,,
10/25/2020,PO,PP,0,0,0,0,,,,,,
10/25/2020,PO,PO,78,3,0,8,,,,,,
10/25/2020,PO,PO,0,0,0,0,,,,,,
10/25/2020,PO,SV,8,1,0,1,,,,,,
10/25/2020,PO,SL,16,3,0,3,,,,,,
10/25/2020,PO,SK,21,1,0,3,,,,,,
10/25/2020,PO,VT,13,1,0,1,,,,,,
10/25/2020,TN,IL,11,0,0,0,,,,,,
10/25/2020,TN,MY,0,0,0,0,,,,,,
10/25/2020,TN,MY,4,0,0,0,,,,,,
10/25/2020,TN,NM,0,0,0,0,,,,,,
10/25/2020,TN,PE,6,1,1,0,,,,,,
10/25/2020,TN,PB,0,0,0,0,,,,,,
10/25/2020,TN,PB,0,0,0,0,,,,,,
10/25/2020,TN,PD,0,0,0,0,,,,,,
10/25/2020,TN,PD,46,2,0,2,,,,,,
10/25/2020,TN,TN,60,7,0,11,,,,,,
10/25/2020,TN,TN,11,0,0,0,,,,,,
10/25/2020,TN,TN,0,0,0,0,,,,,,
10/25/2020,TT,DS,15,1,0,1,,,,,,
10/25/2020,TT,GA,2,0,0,0,,,,,,
10/25/2020,TT,PN,0,0,0,0,,,,,,
10/25/2020,TT,PN,6,0,0,0,,,,,,
10/25/2020,TT,SI,0,0,0,0,,,,,,
10/25/2020,TT,SI,18,3,0,3,,,,,,
10/25/2020,TT,TT,36,5,0,10,,,,,,
10/25/2020,ZA,CA,42,0,0,0,,,,,,
10/25/2020,ZA,DK,21,2,0,2,,,,,,
10/25/2020,ZA,LM,0,0,0,0,,,,,,
10/25/2020,ZA,LM,15,2,0,2,,,,,,
10/25/2020,ZA,MT,61,8,1,15,,,,,,
10/25/2020,ZA,RK,0,0,0,0,,,,,,
10/25/2020,ZA,RK,57,9,0,9,,,,,,
10/25/2020,ZA,TS,17,0,0,1,,,,,,
10/25/2020,ZA,ZA,10,2,0,7,,,,,,
10/26/2020,BB,BB,0,0,0,0,,,,,,
10/26/2020,BB,BB,0,0,0,0,,,,,,
10/26/2020,BB,BB,27,3,0,3,,,,,,
10/26/2020,BB,BB,0,0,0,0,,,,,,
10/26/2020,BB,BB,0,0,0,0,,,,,,
10/26/2020,BB,BB,0,0,0,0,,,,,,
10/26/2020,BB,BR,14,5,0,1,,,,,,
10/26/2020,BB,KA,0,0,0,0,,,,,,
10/26/2020,BB,LC,21,0,0,1,,,,,,
10/26/2020,BB,RA,0,0,0,0,,,,,,
10/26/2020,BB,RA,0,0,0,0,,,,,,
10/26/2020,BB,RS,15,0,0,0,,,,,,
10/26/2020,BB,VK,0,0,0,0,,,,,,
10/26/2020,BB,ZV,0,0,0,0,,,,,,
10/26/2020,BB,ZV,0,0,0,0,,,,,,
10/26/2020,BB,ZV,4,0,0,0,,,,,,
10/26/2020,BB,ZV,0,0,0,0,,,,,,
10/26/2020,BB,ZH,0,0,0,0,,,,,,
10/26/2020,BB,ZH,4,0,0,0,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,5,2,0,3,,,,,,
10/26/2020,BA,BA,1,0,0,1,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,49,2,0,7,,,,,,
10/26/2020,BA,BA,0,0,0,0,,,,,,
10/26/2020,BA,BA,3,0,0,2,,,,,,
10/26/2020,BA,MA,0,0,0,0,,,,,,
10/26/2020,BA,PK,0,0,0,0,,,,,,
10/26/2020,BA,PK,16,0,0,0,,,,,,
10/26/2020,KE,KE,0,0,0,0,,,,,,
10/26/2020,KE,KE,0,0,0,0,,,,,,
10/26/2020,KE,KE,0,0,0,0,,,,,,
10/26/2020,KE,KE,2,0,0,0,,,,,,
10/26/2020,KE,KE,0,0,0,0,,,,,,
10/26/2020,KE,KE,0,0,0,0,,,,,,
10/26/2020,KE,KE,0,0,0,0,,,,,,
10/26/2020,KE,KE,65,9,0,14,,,,,,
10/26/2020,KE,KE,0,0,0,0,,,,,,
10/26/2020,KE,KE,0,0,0,0,,,,,,
10/26/2020,KE,MI,29,0,0,1,,,,,,
10/26/2020,KE,MI,0,0,0,0,,,,,,
10/26/2020,KE,SV,5,0,0,0,,,,,,
10/26/2020,KE,SO,1,0,0,0,,,,,,
10/26/2020,KE,SN,0,0,0,0,,,,,,
10/26/2020,KE,SN,4,1,0,1,,,,,,
10/26/2020,KE,TV,0,0,0,0,,,,,,
10/26/2020,KE,TV,7,0,1,0,,,,,,
10/26/2020,NR,KN,25,0,0,0,,,,,,
10/26/2020,NR,LV,0,0,0,0,,,,,,
10/26/2020,NR,LV,1,0,0,0,,,,,,
10/26/2020,NR,LV,0,0,0,0,,,,,,
10/26/2020,NR,NR,41,2,0,8,,,,,,
10/26/2020,NR,NR,0,0,0,0,,,,,,
10/26/2020,NR,NR,1,0,0,0,,,,,,
10/26/2020,NR,NR,21,0,0,0,,,,,,
10/26/2020,NR,NZ,7,1,0,1,,,,,,
10/26/2020,NR,TO,4,0,0,0,,,,,,
10/26/2020,NR,ZM,0,0,0,0,,,,,,
