,36.0,41.0,45.0,50.0,55.0,60.0,65.0,71.0,75.0,80.0,85.0,90.0,95.0,100.0
0,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2
1,140.38591879243256,141.69649639138794,142.86754063295805,143.87056605228716,145.8061740449479,146.977218286518,148.28779588547343,149.48798572704834,150.68764999268438,151.9755330991513,153.22731881178785,154.43444435608455,155.70949209469828,156.913714677906
2,202.085857869392,205.63884236468164,209.1177376575615,212.08787309073537,217.73798851160055,221.20693364119984,225.01621047832427,228.9049600111864,232.56852603840747,236.79060471980262,240.75165065104042,244.6527534129909,248.73021361459027,252.73774637552054
3,258.7256809909971,265.35130393562383,272.0650306005492,277.94452867546164,288.8652040347768,295.81740043546864,303.35164729558824,311.42553980969626,318.9235685871952,328.3653712216535,336.7894922152048,344.9948694784974,353.76084228755553,362.4111445446352
4,310.6435742537209,321.20486785362175,331.8388817730365,341.48901872649014,359.1442360160738,370.8059482112412,383.21423959235597,397.11461096565995,410.0764606706976,426.907077052433,441.97853353110713,456.44643638030686,472.1587702066911,488.034774746188
5,358.2512557768848,373.4113138530397,388.65246029243525,402.7325729763192,428.57389649894736,446.06145750181423,464.6211030437044,486.04688559728,506.1695830577359,532.7947223172778,556.6654498989883,580.1007966258321,605.4565057827562,631.5585601098055
6,401.88135109422893,422.16317730255366,442.5674964053712,461.8211990499948,497.1491501431403,521.5198786339929,547.4475394242463,578.1476012030134,607.2557575219402,646.352062623438,682.0788386651759,717.3329511590777,755.6255359001261,795.554034387615
7,441.88152024710837,467.6754403794164,493.88139911516345,518.8210755953635,564.7529122696744,597.220571678776,631.7613014957896,673.4918120684384,713.6820525330993,768.1486322049341,818.9230594565638,869.3017969497248,924.7692652356861,983.1082636224527
8,478.4725919405213,510.0942016621917,542.6078555823424,573.7555874968873,631.460551456008,673.0774460287151,717.4741153951684,772.1926918843598,825.7336593864577,898.5689083667145,968.3006797511233,1037.7080062652535,1115.4960168649006,1198.015684272334
9,512.0644581457516,549.6717819290822,588.8434204057958,626.5860518862819,697.2265900077416,749.0287022466259,804.5709245711816,874.2597229291769,943.6306807070906,1038.210085051232,1131.005773499213,1224.3363688331851,1330.707383295994,1443.9278397340238
