,49.0%,54.0%,59.0%,64.0%,69.0%,74.0%,79.0%,84.0%,89.0%,94.0%,99.0%
0,3.8580813944943346e-05,3.8580813944943346e-05,3.8580813944943346e-05,3.8580813944943346e-05,3.8580813944943346e-05,3.8580813944943346e-05,3.8580813944943346e-05,3.8580813944943346e-05,3.8580813944943346e-05,3.8580813944943346e-05,3.8580813944943346e-05
1,7.553239717128443e-05,7.622281047442996e-05,7.684179165416134e-05,7.740781518706457e-05,7.803224863587005e-05,7.867746878773402e-05,7.925442535564972e-05,7.985535919591073e-05,8.051565480111364e-05,8.103159886206843e-05,8.166721391547423e-05
2,0.00011093648216372843,0.00011295823038194103,0.00011477882105282903,0.00011650120078909707,0.00011835180396608948,0.00012031209522530759,0.00012207195953714572,0.00012398569892696674,0.00012612584541558434,0.0001277608602902566,0.00012980929491334268
3,0.0001448261331304672,0.00014877685833327597,0.00015234552485096121,0.0001558776170238605,0.00015955248431147336,0.00016357490132937907,0.00016718545871259718,0.00017116183459516825,0.0001757027882586418,0.00017922044047407178,0.00018357487063369872
4,0.00017723689546118637,0.0001837085590961248,0.0001894993614865927,0.00019550174341946414,0.0002016285362006728,0.00020848030627189674,0.00021470424072674208,0.00022159707082851487,0.00022951817151076783,0.00023589840816646047,0.0002436528794973661
5,0.00020820142534347868,0.00021769497426868588,0.00022621935861178049,0.00023535958922587177,0.00024458141040662726,0.00025509662837556654,0.00026472558225801887,0.0002754738603168742,0.0002878808194559191,0.0002982595670710856,0.00031077764017351943
6,0.0002378339415433392,0.00025074314135639577,0.00026251247328962083,0.0002754124152816829,0.00028839153797494756,0.00030343861031066193,0.00031736379602839243,0.00033303866500175404,0.0003511957667370737,0.0003668905177597971,0.0003857174042897473
7,0.0002661813365478122,0.000282865328028702,0.00029834225012773477,0.0003156857053900155,0.0003330634477497549,0.00035357950949637805,0.0003727672003964898,0.0003945458160309522,0.0004198838605775052,0.00044239612820290533,0.00046935326426535037
8,0.0002933162621564178,0.00031407866365663624,0.00033373598313974706,0.00035615314234739033,0.000378628869049317,0.00040554035710782305,0.0004310092701034194,0.0004602740912996123,0.0004943779348349184,0.00052550671482041,0.0005627463372720192
9,0.0003192509912554759,0.00034442001192323883,0.00036871772156097955,0.00039678231834610803,0.0004250751426487698,0.0004593855760830397,0.0004922612167530298,0.000530427484424726,0.0005751436262742134,0.0006169596271864518,0.0006670424313727375
10,0.0003440395061392709,0.00037390123146777555,0.0004032702144192441,0.0004375533199846827,0.00047242616102778954,0.0005151641413053688,0.0005566331675015288,0.0006053035840089761,0.0006627051242026014,0.0007176465777908486,0.0007834847128353835
11,0.00036770517447981993,0.0004025488873842867,0.0004373852998006694,0.0004784702379120949,0.0005206404274384282,0.0005729545993918044,0.0006243206489143302,0.0006852185572067887,0.0007576486330674586,0.0008284513923749621,0.0009134496616346455
12,0.0003902729232558574,0.0004303560323336811,0.00047106133858166595,0.000519495937776002,0.0005697398031711803,0.0006327596382222648,0.0006954547046319153,0.0007705554499752718,0.0008605754567810758,0.0009504202458710633,0.0010585945167558039
13,0.00041179484329632084,0.0004573583191040991,0.000504268589676081,0.0005606472754150852,0.0006197313462686813,0.0006946936116162241,0.0007701645399731661,0.0008616473264626472,0.0009721350385526457,0.0010846476760166268,0.00122057020710175
